brand,category,link,price,product_name,description,seller,photo,product_id
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-9-pro-5g-8-128gb-smartfony-2022-smartfon-android-5000mach-2400h1080-8-128gb-zelenyy-503833190/,30990,"Смартфон realme 9 Pro 5G/8+128GB/смартфоны 2022/смартфон андроид/5000мАч/2400х1080 8/128GB, зеленый","Тип : Смартфон
Диагональ экрана, дюймы : 6.6
Емкость аккумулятора, мАч : 5000
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 64
",11777,https://cdn1.ozone.ru/s3/multimedia-e/6260483270.jpg,237
Meizu,Смартфоны,https://www.ozon.ru/product/smartfon-meizu-m6s-3-64gb-siniy-584821495/,5999,"Смартфон Meizu M6s 3/64GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 5.7
Емкость аккумулятора, мАч : 3000
Процессор : Exynos 7872 (6 ядер), 2.0 ГГц
Беспроводные интерфейсы : Wi-Fi, GPS, Bluetooth
Разрешение экрана : 1440x720
Число ядер процессора : 6
Оперативная память : 3 ГБ
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 16
",190451,https://cdn1.ozone.ru/s3/multimedia-z/6321372863.jpg,238
realme,Смартфоны,https://www.ozon.ru/product/smartfon-realme-c11-2021-4-32gb-seryy-536898926/,11466,"Смартфон realme C11 (2021) 4/32GB, серый","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : SC9863A (8 ядер), 1.6 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, NFC
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-x/6286735317.jpg,239
AYYA,Смартфоны,https://www.ozon.ru/product/smartfon-ayya-t1-4-zelenyy-420768026/,14990,"Смартфон AYYA T1 4/, зеленый","Тип : Смартфон
Диагональ экрана, дюймы : 6.55
Емкость аккумулятора, мАч : 4000
Процессор : Helio P70 (8 ядер), 2.1 ГГц
Основной материал корпуса : Металл, Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi, GPS
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
",32170,https://cdn1.ozone.ru/s3/multimedia-v/6194219311.jpg,240
BQ,Смартфоны,https://www.ozon.ru/product/smartfon-bq-6631g-surf-2-16gb-krasnyy-284903216/,6690,"Смартфон BQ 6631G Surf 2/16GB, красный","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 3000
Процессор : SC7731E (4 ядра), 1.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, GPS
Разрешение экрана : 1560x720
Число ядер процессора : 4
Оперативная память : 2 ГБ
Встроенная память : 16 ГБ
",161149,https://cdn1.ozone.ru/s3/multimedia-w/6035977208.jpg,241
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-10c-4-64gb-siniy-569757727/,15990,"Смартфон Xiaomi Redmi 10C 4/64GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.71
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.1 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 1640x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
",16898,https://cdn1.ozone.ru/s3/multimedia-f/6308586651.jpg,242
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-m11-ultra-4-256gb-4-256gb-chernyy-558568266/,6699,"Смартфон Xiaomi M11 Ultra 4/256GB 4/256GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Емкость аккумулятора, мАч : 6800
Основной материал корпуса : Металл
Беспроводные интерфейсы : Bluetooth, Wi-Fi
Число ядер процессора : 10
Встроенная память : 256 ГБ
Гарантийный срок : 12
Модуль связи Bluetooth : 5.0
Партномер : 152454300931
",277595,https://cdn1.ozone.ru/s3/multimedia-2/6299142110.jpg,243
Vivo,Смартфоны,https://www.ozon.ru/product/smartfon-vivo-v23e-8-128gb-goluboy-488964439/,29990,"Смартфон Vivo V23e 8/128GB, голубой","Тип : Смартфон
Емкость аккумулятора, мАч : 4050
Процессор : Helio G96 (8 ядер), 2.05 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 64
",667,https://cdn1.ozone.ru/s3/multimedia-q/6249935354.jpg,244
HUAWEI,Смартфоны,https://www.ozon.ru/product/smartfon-huawei-y5p-2-32gb-zelenyy-569190536/,8690,"Смартфон HUAWEI Y5p 2/32GB, зеленый","Тип : Смартфон
Диагональ экрана, дюймы : 5.45
Емкость аккумулятора, мАч : 3020
Разрешение экрана : 1440x720
Встроенная память : 32 ГБ
Тип карты памяти : microSD
Гарантийный срок : 12 месяцев
Технология матрицы : IPS
Навигация : GPS, ГЛОНАСС, Beidou, A-GPS
Встроенные датчики : Датчик освещенности, Датчик приближения
",105728,https://cdn1.ozone.ru/s3/multimedia-h/6159378137.jpg,245
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-11-pro-8-128gb-siniy-naushniki-buds-3-pro-serye-566307755/,33610,"Смартфон Xiaomi Redmi Note 11 Pro 8/128GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.67
Емкость аккумулятора, мАч : 5000
Процессор : Helio G96 (8 ядер), 2.05 ГГц
Основной материал корпуса : Пластик, Стекло
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi, ИК-порт
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 128 ГБ
",198245,https://cdn1.ozone.ru/s3/multimedia-b/6305738147.jpg,246
,Смартфоны,https://www.ozon.ru/product/smartfon-galaxy-s22-uitra-8-256gb-belyy-576955902/,8197,"Смартфон Galaxy S22 UItra 8/256GB, белый","Тип : Смартфон
Диагональ экрана, дюймы : 7.5
Емкость аккумулятора, мАч : 5800
Беспроводные интерфейсы : Wi-Fi, Bluetooth, GPS
Разрешение экрана : 3200x2400
Число ядер процессора : 10
Оперативная память : 8 ГБ
Встроенная память : 256 ГБ
Разрешение основной камеры, Мпикс : 58
Гарантийный срок : 1year
",406310,https://cdn1.ozone.ru/s3/multimedia-5/6315228785.jpg,247
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-12-64gb-fioletovyy-257394298/,61065,"Смартфон Apple iPhone 12 64GB, фиолетовый","Тип : Смартфон
Диагональ экрана, дюймы : 6.1
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A14 Bionic (6 ядер), 2.66 ГГц
Беспроводные интерфейсы : Wi-Fi, Bluetooth, NFC
Стандарты связи : 2G, 3G, LTE, 5G
Разрешение экрана : 2532x1170
Емкость аккумулятора, мАч : 2815
",667,https://cdn1.ozone.ru/s3/multimedia-h/6059159033.jpg,248
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9c-2-32gb-seryy-571045409/,15169,"Смартфон Xiaomi Redmi 9C 2/32GB, серый","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio P35 (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, NFC, Bluetooth
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",255333,https://cdn1.ozone.ru/s3/multimedia-3/6129592119.jpg,249
Samsung,Смартфоны,https://www.ozon.ru/product/smartfon-samsung-galaxy-a12-4-64gb-siniy-utsenennyy-tovar-584314862/,13025,"Смартфон Samsung Galaxy A12 4/64GB, синий. Уцененный товар","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : Exynos 850 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
",667,https://cdn1.ozone.ru/s3/multimedia-2/6142193846.jpg,250
Poco,Смартфоны,https://www.ozon.ru/product/smartfon-poco-m4-pro-6-7hd-6-256gb-chernyy-578261685/,7871,"Смартфон Poco M4 Pro 6.7HD 6/256GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Емкость аккумулятора, мАч : 6800
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, GPS
Разрешение экрана : 2960x1440
Число ядер процессора : 10
Оперативная память : 6 ГБ
Встроенная память : 256 ГБ
Разрешение основной камеры, Мпикс : 32
",442905,https://cdn1.ozone.ru/s3/multimedia-7/6224242207.jpg,251
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-12-mini-128gb-siniy-200999208/,55273,"Смартфон Apple iPhone 12 mini 128GB, синий","Диагональ экрана, дюймы : 5.4
Тип : Смартфон
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A14 Bionic (6 ядер), 2.66 ГГц
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Стандарты связи : 5G, LTE, 3G
Разрешение экрана : 2340x1080
Емкость аккумулятора, мАч : 2227
",667,https://cdn1.ozone.ru/s3/multimedia-1/6025765741.jpg,252
Redmi,Смартфоны,https://www.ozon.ru/product/smartfon-redmi-note-10t-nfc-rostest-4-128gb-siniy-579195160/,19000,"Смартфон Redmi Note 10T NFC Ростест 4/128GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : Dimensity 700 (8 ядер), 2.2 ГГц
Основной материал корпуса : Пластик, Стекло
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",134181,https://cdn1.ozone.ru/s3/multimedia-8/6316251332.jpg,253
OPPO,Смартфоны,https://www.ozon.ru/product/smartfon-oppo-a57-3-32gb-zolotoy-429034342/,5899,"Смартфон OPPO A57 3/32GB, золотой","Тип : Смартфон
Диагональ экрана, дюймы : 5.2
Емкость аккумулятора, мАч : 2900
Процессор : Snapdragon 435 (8 ядер), 1.4 ГГц
Основной материал корпуса : Металл
Беспроводные интерфейсы : Wi-Fi
Разрешение экрана : 1280x720
Число ядер процессора : 8
Оперативная память : 3 ГБ
Встроенная память : 32 ГБ
",198795,https://cdn1.ozone.ru/s3/multimedia-m/6179193226.jpg,254
Poco,Смартфоны,https://www.ozon.ru/product/smartfon-poco-x4-pro-5g-8-256gb-chernyy-513206040/,33990,"Смартфон Poco X4 Pro 5G 8/256GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.67
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 695 (8 ядер), 2.2 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 8 ГБ
Встроенная память : 256 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-c/6267211524.jpg,255
Tecno,Смартфоны,https://www.ozon.ru/product/smartfon-tecno-spark-8p-4-128gb-goluboy-488057399/,14990,"Смартфон Tecno Spark 8P 4/128GB, голубой","Тип : Смартфон
Диагональ экрана, дюймы : 6.6
Емкость аккумулятора, мАч : 5000
Процессор : Helio G70 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : NFC
Разрешение экрана : 1080x2408
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",6206,https://cdn1.ozone.ru/s3/multimedia-q/6248899814.jpg,256
Oukitel,Смартфоны,https://www.ozon.ru/product/smartfon-oukitel-b2021-6-64gb-chernyy-293662643/,18490,"Смартфон Oukitel B2021  6/64GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 5.86
Емкость аккумулятора, мАч : 8000
Процессор : Helio A25 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi, GPS
Разрешение экрана : 1520x720
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 64 ГБ
",103326,https://cdn1.ozone.ru/s3/multimedia-4/6079324132.jpg,257
ITEL,Смартфоны,https://www.ozon.ru/product/smartfon-itel-a48-2-32gb-chernyy-357103272/,6999,"Смартфон ITEL A48 2/32GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.1
Емкость аккумулятора, мАч : 3000
Процессор : SC9832E (4 ядра), 1.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi
Разрешение экрана : 1560x720
Число ядер процессора : 4
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",98425,https://cdn1.ozone.ru/s3/multimedia-2/6129592118.jpg,258
Samsung,Смартфоны,https://www.ozon.ru/product/smartfon-samsung-galaxy-a12-smartfon-samsung-gelaksi-smartfon-samsung-4-128gb-exynos-850-nfc-6-5-304529260/,16190,"Смартфон Samsung Galaxy А12/смартфон самсунг гэлакси/смартфон самсунг/4+128Гб/Exynos 850/NFC/6,5""/5000мАч/1600х720/TFT/Android 10 4/64GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 48
",107049,https://cdn1.ozone.ru/s3/multimedia-0/6146522772.jpg,259
Infinix,Смартфоны,https://www.ozon.ru/product/smartfon-infinix-note-11-6-128gb-belyy-561392230/,17590,"Смартфон Infinix NOTE 11 6/128GB, белый","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Емкость аккумулятора, мАч : 5000
Процессор : Helio G88 (8 ядер), 2.0 ГГц
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi, GPS
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 50
",188412,https://cdn1.ozone.ru/s3/multimedia-r/6265209975.jpg,260
Tecno,Смартфоны,https://www.ozon.ru/product/smartfon-tecno-pova-2-4-128gb-chernyy-306020443/,17990,"Смартфон Tecno Pova 2 4/128GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.9
Емкость аккумулятора, мАч : 7000
Процессор : Helio G85 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик, Стекло
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",11777,https://cdn1.ozone.ru/s3/multimedia-b/6215326415.jpg,261
ZTE,Смартфоны,https://www.ozon.ru/product/smartfon-zte-blade-a51-lite-2-32gb-zelenyy-298803570/,7990,"Смартфон ZTE Blade A51 lite 2/32GB, зеленый","Тип : Смартфон
Диагональ экрана, дюймы : 6.52
Емкость аккумулятора, мАч : 3200
Процессор : SC9863A (8 ядер), 1.6 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-7/6273745051.jpg,262
Oukitel,Смартфоны,https://www.ozon.ru/product/smartfon-oukitel-k15-plus-3-32gb-chernyy-486749939/,13890,"Смартфон Oukitel K15 Plus 3/32GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.52
Емкость аккумулятора, мАч : 10000
Процессор : Helio A20 (4 ядра), 1.8 ГГц
Основной материал корпуса : Стекло, Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 4
Оперативная память : 3 ГБ
Встроенная память : 32 ГБ
",4648,https://cdn1.ozone.ru/s3/multimedia-m/6120714070.jpg,263
,Смартфоны,https://www.ozon.ru/product/smartfon-p50-pro-7-3hd-6-128gb-zolotoy-571839671/,8050,"Смартфон P50 Pro 7.3HD 6/128GB, золотой","Тип : Смартфон
Диагональ экрана, дюймы : 7.3
Емкость аккумулятора, мАч : 6800
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, GPS
Разрешение экрана : 3000x2000
Число ядер процессора : 10
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 64
",406310,https://cdn1.ozone.ru/s3/multimedia-o/6171544992.jpg,264
,Смартфоны,https://www.ozon.ru/product/smartfon-mix4-12-512gb-chernyy-583235295/,11241,"Смартфон MIX4 12/512GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 7.3
Емкость аккумулятора, мАч : 7300
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, Wi-Fi
Разрешение экрана : 3200x2400
Число ядер процессора : 10
Оперативная память : 12 ГБ
Встроенная память : 512 ГБ
Разрешение основной камеры, Мпикс : 72
",406310,https://cdn1.ozone.ru/s3/multimedia-1/6160768333.jpg,265
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9c-2-32gb-siniy-utsenennyy-tovar-582892634/,10554,"Смартфон Xiaomi Redmi 9C 2/32GB, синий. Уцененный товар","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio P35 (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
",198245,https://cdn1.ozone.ru/s3/multimedia-z/6209111219.jpg,266
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-11-nfc-4-64gb-seryy-utsenennyy-tovar-582520578/,19217,"Смартфон Xiaomi Redmi Note 11 NFC 4/64GB, серый. Уцененный товар","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.1 ГГц
Основной материал корпуса : Пластик
",667,https://cdn1.ozone.ru/s3/multimedia-p/6258765577.jpg,267
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9c-3-64gb-seryy-245289719/,12705,"Смартфон Xiaomi Redmi 9C 3/64GB, серый","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio G35 (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, NFC, Bluetooth
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 3 ГБ
Встроенная память : 64 ГБ
",141740,https://cdn1.ozone.ru/s3/multimedia-h/6022190741.jpg,268
Tecno,Смартфоны,https://www.ozon.ru/product/smartfon-tecno-pova-2-4-128gb-siniy-447693136/,17990,"Смартфон Tecno POVA 2 4/128GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.95
Емкость аккумулятора, мАч : 7000
Процессор : Helio G85 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик, Стекло
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",11777,https://cdn1.ozone.ru/s3/multimedia-n/6215326175.jpg,269
,Смартфоны,https://www.ozon.ru/product/smartfon-ip13-pro-max10gb-belyy-574233567/,6039,"Смартфон IP13 Pro Max10GB, белый","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Емкость аккумулятора, мАч : 5000
Основной материал корпуса : Металл
Беспроводные интерфейсы : Wi-Fi, Bluetooth, GPS
Разрешение экрана : 2340x1080
Число ядер процессора : 10
Оперативная память : 10 ГБ
Встроенная память : 512 ГБ
Разрешение основной камеры, Мпикс : 4800
",277595,https://cdn1.ozone.ru/s3/multimedia-l/6309638577.jpg,270
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-11s-pearl-white-6gb-ram-128gb-rom-6-128gb-belyy-569071741/,27150,"Смартфон Xiaomi Redmi Note 11S Pearl White 6GB RAM 128GB ROM 6/128GB, белый","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Helio G96 (8 ядер), 2.05 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi, ИК-порт
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 6 ГБ
Встроенная память : 128 ГБ
",451295,https://cdn1.ozone.ru/s3/multimedia-6/6306791934.jpg,271
Samsung,Смартфоны,https://www.ozon.ru/product/smartfon-samsung-a12-3-32gb-krasnyy-304529186/,13990,"Смартфон Samsung А12 3/32GB, красный","Тип : Смартфон
Диагональ экрана, дюймы : 6.5
Емкость аккумулятора, мАч : 5000
Процессор : Helio P35 (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, NFC, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 3 ГБ
Встроенная память : 32 ГБ
",107049,https://cdn1.ozone.ru/s3/multimedia-2/6146527166.jpg,272
ZTE,Смартфоны,https://www.ozon.ru/product/smartfon-zte-blade-a51-lite-2-32gb-chernyy-282170221/,7990,"Смартфон ZTE Blade A51 lite 2/32GB, черный","Тип : Смартфон
Диагональ экрана, дюймы : 6.1
Емкость аккумулятора, мАч : 3200
Процессор : SC9863A (8 ядер), 1.6 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Wi-Fi, Bluetooth
Разрешение экрана : 1560x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",667,https://cdn1.ozone.ru/s3/multimedia-7/6273752107.jpg,273
Apple,Смартфоны,https://www.ozon.ru/product/smartfon-apple-iphone-11-64gb-chernyy-563662802/,49480,"Смартфон Apple iPhone 11 64GB, черный","Диагональ экрана, дюймы : 6.1
Тип : Смартфон
Оперативная память : 4 ГБ
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 12
Процессор : A13 Bionic (6 ядер), 2.65 ГГц
Беспроводные интерфейсы : Wi-Fi, NFC, Bluetooth
Стандарты связи : LTE
Разрешение экрана : 1792x828
Емкость аккумулятора, мАч : 3110
",130577,https://cdn1.ozone.ru/s3/multimedia-k/6026035184.jpg,274
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-9-4-128gb-zelenyy-300656865/,10694,"Смартфон Xiaomi Redmi Note 9 4/128GB, зеленый","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5020
Процессор : Helio G85 (8 ядер), 2.0 ГГц
Основной материал корпуса : Пластик, Стекло
Беспроводные интерфейсы : Wi-Fi, NFC, Bluetooth
Разрешение экрана : 2340x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",132617,https://cdn1.ozone.ru/s3/multimedia-a/6084682090.jpg,275
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-10c-4-128gb-siniy-572263730/,16790,"Смартфон Xiaomi Redmi 10C 4/128GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.71
Емкость аккумулятора, мАч : 5000
Процессор : Snapdragon 680 (8 ядер), 2.4 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi, ИК-порт
Разрешение экрана : 1920x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
",408471,https://cdn1.ozone.ru/s3/multimedia-u/6309919386.jpg,276
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-qd-m11-ultra-6-7hd-8-256gb-siniy-571953587/,8775,"Смартфон Xiaomi QD-M11 Ultra 6.7HD 8/256GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.7
Емкость аккумулятора, мАч : 6800
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, Wi-Fi, GPS
Разрешение экрана : 2960x1440
Число ядер процессора : 10
Оперативная память : 8 ГБ
Встроенная память : 256 ГБ
Разрешение основной камеры, Мпикс : 72
",298307,https://cdn1.ozone.ru/s3/multimedia-g/6225520288.jpg,277
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9c-2-32gb-siniy-208556291/,9980,"Смартфон Xiaomi Redmi 9C 2/32GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio G35 (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : NFC, GPS, Bluetooth, Wi-Fi
Разрешение экрана : 1600x720
Число ядер процессора : 8
Оперативная память : 2 ГБ
Встроенная память : 32 ГБ
",26882,https://cdn1.ozone.ru/s3/multimedia-9/6239013981.jpg,278
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-9c-3-64gb-siniy-245174109/,13124,"Смартфон Xiaomi Redmi 9C 3/64GB, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.53
Емкость аккумулятора, мАч : 5000
Процессор : Helio G35 (8 ядер), 2.3 ГГц
Основной материал корпуса : Пластик
Беспроводные интерфейсы : NFC
Разрешение экрана : 1920x1080
Число ядер процессора : 8
Оперативная память : 3 ГБ
Встроенная память : 64 ГБ
",141740,https://cdn1.ozone.ru/s3/multimedia-4/6070175884.jpg,279
Xiaomi,Смартфоны,https://www.ozon.ru/product/smartfon-xiaomi-redmi-note-10s-6-siniy-utsenennyy-tovar-572178311/,20990,"Смартфон Xiaomi Redmi Note 10S 6/, синий. Уцененный товар","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Процессор : Helio G95 (8 ядер), 2.05 ГГц
Основной материал корпуса : Пластик, Стекло
Беспроводные интерфейсы : GPS, Bluetooth, Wi-Fi, NFC, ИК-порт
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Встроенная память : 64 ГБ
Разрешение основной камеры, Мпикс : 64
",456349,https://cdn1.ozone.ru/s3/multimedia-9/6308560257.jpg,280
Poco,Смартфоны,https://www.ozon.ru/product/smartfon-poco-m4-pro-4g-6-siniy-508153714/,23450,"Смартфон Poco M4 Pro 4G 6/, синий","Тип : Смартфон
Диагональ экрана, дюймы : 6.43
Емкость аккумулятора, мАч : 5000
Основной материал корпуса : Пластик
Беспроводные интерфейсы : Bluetooth, GPS, NFC, Wi-Fi
Разрешение экрана : 2400x1080
Число ядер процессора : 8
Оперативная память : 4 ГБ
Встроенная память : 128 ГБ
Разрешение основной камеры, Мпикс : 64
",667,https://cdn1.ozone.ru/s3/multimedia-u/6274237302.jpg,281
